agency_cd,site_no,datetime,gage_height,qual_code
USGS,10337000,12/17/05,4.07,A
USGS,10337000,12/18/05,4.22,A
USGS,10337000,12/19/05,4.25,A
USGS,10337000,12/20/05,4.24,A
USGS,10337000,12/21/05,4.38,A
USGS,10337000,12/22/05,4.47,A
USGS,10337000,12/23/05,4.5,A
USGS,10337000,12/24/05,4.5,A
USGS,10337000,12/25/05,4.52,A
USGS,10337000,12/26/05,4.6,A
USGS,10337000,12/27/05,4.65,A
USGS,10337000,12/28/05,4.76,A
USGS,10337000,12/29/05,4.78,A
USGS,10337000,12/30/05,4.99,A
USGS,10337000,12/31/05,5.35,A
USGS,10337000,1/1/06,5.49,A
USGS,10337000,1/2/06,5.62,A
USGS,10337000,1/3/06,5.64,A
USGS,10337000,1/4/06,5.65,A
USGS,10337000,1/5/06,5.66,A
USGS,10337000,1/6/06,5.67,A
USGS,10337000,1/7/06,5.67,A
USGS,10337000,1/8/06,5.71,A
USGS,10337000,1/9/06,5.71,A
USGS,10337000,1/10/06,5.7,A
USGS,10337000,1/11/06,5.71,A
USGS,10337000,1/12/06,5.72,A
USGS,10337000,1/13/06,5.71,A
USGS,10337000,1/14/06,5.8,A
USGS,10337000,1/15/06,5.81,A
USGS,10337000,1/16/06,5.82,A
USGS,10337000,1/17/06,5.82,A
USGS,10337000,1/18/06,5.9,A
USGS,10337000,1/19/06,5.91,A
USGS,10337000,1/20/06,5.91,A
USGS,10337000,1/21/06,5.91,A
USGS,10337000,1/22/06,5.92,A
USGS,10337000,1/23/06,5.89,A
USGS,10337000,1/24/06,5.89,A
USGS,10337000,1/25/06,5.89,A
USGS,10337000,1/26/06,5.87,A
USGS,10337000,1/27/06,5.87,A
USGS,10337000,1/28/06,5.89,A
USGS,10337000,1/29/06,5.89,A
USGS,10337000,1/30/06,5.93,A
USGS,10337000,1/31/06,5.95,A
USGS,10337000,2/1/06,5.91,A
USGS,10337000,2/2/06,5.97,A
USGS,10337000,2/3/06,5.99,A
USGS,10337000,2/4/06,6.01,A
USGS,10337000,2/5/06,6.02,A
USGS,10337000,2/6/06,6.02,A
USGS,10337000,2/7/06,6.03,A
USGS,10337000,2/8/06,6.03,A
USGS,10337000,2/9/06,6.03,A
USGS,10337000,2/10/06,6.04,A
USGS,10337000,2/11/06,6.05,A
USGS,10337000,2/12/06,6.04,A
USGS,10337000,2/13/06,6.05,A
USGS,10337000,2/14/06,6.04,A
USGS,10337000,2/15/06,6.04,A
USGS,10337000,2/16/06,6.03,A
USGS,10337000,2/17/06,6.05,A
USGS,10337000,2/18/06,6.06,A
USGS,10337000,2/19/06,6.07,A
USGS,10337000,2/20/06,6.06,A
USGS,10337000,2/21/06,6.05,A
USGS,10337000,2/22/06,6.05,A
USGS,10337000,2/23/06,6.05,A
USGS,10337000,2/24/06,6.05,A
USGS,10337000,2/25/06,6.05,A
USGS,10337000,2/26/06,6.1,A
USGS,10337000,2/27/06,6.26,A
USGS,10337000,2/28/06,6.36,A
USGS,10337000,3/1/06,6.4,A
USGS,10337000,3/2/06,6.41,A
USGS,10337000,3/3/06,6.44,A
USGS,10337000,3/4/06,6.45,A
USGS,10337000,3/5/06,6.44,A
USGS,10337000,3/6/06,6.46,A
USGS,10337000,3/7/06,6.47,A
USGS,10337000,3/8/06,6.5,A
USGS,10337000,3/9/06,6.52,A
USGS,10337000,3/10/06,6.54,A
USGS,10337000,3/11/06,6.53,A
USGS,10337000,3/12/06,6.55,A
USGS,10337000,3/13/06,6.55,A
USGS,10337000,3/14/06,6.61,A
USGS,10337000,3/15/06,6.61,A
USGS,10337000,3/16/06,6.61,A
USGS,10337000,3/17/06,6.62,A
USGS,10337000,3/18/06,6.62,A
USGS,10337000,3/19/06,6.62,A
USGS,10337000,3/20/06,6.61,A
USGS,10337000,3/21/06,6.61,A
USGS,10337000,3/22/06,6.62,A
USGS,10337000,3/23/06,6.62,A
USGS,10337000,3/24/06,6.63,A
USGS,10337000,3/25/06,6.72,A
USGS,10337000,3/26/06,6.73,A
USGS,10337000,3/27/06,6.72,A
USGS,10337000,3/28/06,6.78,A
USGS,10337000,3/29/06,6.78,A
USGS,10337000,3/30/06,6.78,A
USGS,10337000,3/31/06,6.84,A
USGS,10337000,4/1/06,6.83,A
USGS,10337000,4/2/06,6.84,A
USGS,10337000,4/3/06,6.92,A
USGS,10337000,4/4/06,7,A
USGS,10337000,4/5/06,7.01,A
USGS,10337000,4/6/06,7.02,A
USGS,10337000,4/7/06,7.02,A
USGS,10337000,4/8/06,7.05,A
USGS,10337000,4/9/06,7.05,A
USGS,10337000,4/10/06,7.07,A
USGS,10337000,4/11/06,7.07,A
USGS,10337000,4/12/06,7.08,A
USGS,10337000,4/13/06,7.11,A
USGS,10337000,4/14/06,7.12,A
USGS,10337000,4/15/06,7.14,A
USGS,10337000,4/16/06,7.23,A
USGS,10337000,4/17/06,7.26,A
USGS,10337000,4/18/06,7.26,A
USGS,10337000,4/19/06,7.26,A:e
USGS,10337000,4/20/06,7.27,A:e
USGS,10337000,4/21/06,7.27,A:e
USGS,10337000,4/22/06,7.31,A:e
USGS,10337000,4/23/06,7.35,A:e
USGS,10337000,4/24/06,7.39,A:e
USGS,10337000,4/25/06,7.44,A
USGS,10337000,4/26/06,7.45,A
USGS,10337000,4/27/06,7.46,A
USGS,10337000,4/28/06,7.49,A
USGS,10337000,4/29/06,7.52,A
USGS,10337000,4/30/06,7.56,A
USGS,10337000,5/1/06,7.59,A
USGS,10337000,5/2/06,7.63,A
USGS,10337000,5/3/06,7.66,A
USGS,10337000,5/4/06,7.69,A
USGS,10337000,5/5/06,7.72,A
USGS,10337000,5/6/06,7.75,A
USGS,10337000,5/7/06,7.78,A
USGS,10337000,5/8/06,7.8,A
USGS,10337000,5/9/06,7.85,A
USGS,10337000,5/10/06,7.88,A
USGS,10337000,5/11/06,7.89,A
USGS,10337000,5/12/06,7.92,A
USGS,10337000,5/13/06,7.96,A
USGS,10337000,5/14/06,7.99,A
USGS,10337000,5/15/06,8.04,A
USGS,10337000,5/16/06,8.09,A
USGS,10337000,5/17/06,8.13,A
USGS,10337000,5/18/06,8.19,A
USGS,10337000,5/19/06,8.25,A
USGS,10337000,5/20/06,8.29,A
USGS,10337000,5/21/06,8.36,A
USGS,10337000,5/22/06,8.39,A
USGS,10337000,5/23/06,8.4,A
USGS,10337000,5/24/06,8.44,A
USGS,10337000,5/25/06,8.47,A
USGS,10337000,5/26/06,8.5,A
USGS,10337000,5/27/06,8.5,A
USGS,10337000,5/28/06,8.54,A
USGS,10337000,5/29/06,8.55,A
USGS,10337000,5/30/06,8.56,A
USGS,10337000,5/31/06,8.58,A
USGS,10337000,6/1/06,8.61,A
USGS,10337000,6/2/06,8.63,A
USGS,10337000,6/3/06,8.66,A
USGS,10337000,6/4/06,8.68,A
USGS,10337000,6/5/06,8.72,A
USGS,10337000,6/6/06,8.77,A
USGS,10337000,6/7/06,8.8,A
USGS,10337000,6/8/06,8.82,A
USGS,10337000,6/9/06,8.84,A
USGS,10337000,6/10/06,8.86,A
USGS,10337000,6/11/06,8.88,A
USGS,10337000,6/12/06,8.89,A
USGS,10337000,6/13/06,8.9,A
USGS,10337000,6/14/06,8.92,A
USGS,10337000,6/15/06,8.93,A
USGS,10337000,6/16/06,8.94,A
USGS,10337000,6/17/06,8.96,A
USGS,10337000,6/18/06,8.97,A
USGS,10337000,6/19/06,8.98,A
USGS,10337000,6/20/06,8.98,A
USGS,10337000,6/21/06,8.99,A
USGS,10337000,6/22/06,9,A
USGS,10337000,6/23/06,9.01,A
USGS,10337000,6/24/06,9.03,A
USGS,10337000,6/25/06,9.05,A
USGS,10337000,6/26/06,9.04,A
USGS,10337000,6/27/06,9.04,A
USGS,10337000,6/28/06,9.06,A
USGS,10337000,6/29/06,9.03,A
USGS,10337000,6/30/06,9.04,A
USGS,10337000,7/1/06,9.03,A
USGS,10337000,7/2/06,9.03,A
USGS,10337000,7/3/06,9.03,A
USGS,10337000,7/4/06,9.02,A
USGS,10337000,7/5/06,9.03,A
USGS,10337000,7/6/06,9.01,A
USGS,10337000,7/7/06,9.02,A
USGS,10337000,7/8/06,9.01,A
USGS,10337000,7/9/06,9.03,A
USGS,10337000,7/10/06,9.03,A
USGS,10337000,7/11/06,9.01,A
USGS,10337000,7/12/06,8.99,A
USGS,10337000,7/13/06,8.99,A
USGS,10337000,7/14/06,8.98,A
USGS,10337000,7/15/06,8.99,A
USGS,10337000,7/16/06,8.98,A
USGS,10337000,7/17/06,8.97,A
USGS,10337000,7/18/06,8.98,A
USGS,10337000,7/19/06,8.97,A
USGS,10337000,7/20/06,8.98,A
USGS,10337000,7/21/06,8.97,A
USGS,10337000,7/22/06,8.98,A
USGS,10337000,7/23/06,8.98,A
USGS,10337000,7/24/06,8.98,A
USGS,10337000,7/25/06,8.96,A
USGS,10337000,7/26/06,8.95,A
USGS,10337000,7/27/06,8.94,A
USGS,10337000,7/28/06,8.91,A
USGS,10337000,7/29/06,8.88,A
USGS,10337000,7/30/06,8.85,A
USGS,10337000,7/31/06,8.8,A
USGS,10337000,8/1/06,8.81,A
USGS,10337000,8/2/06,8.79,A
USGS,10337000,8/3/06,8.78,A
USGS,10337000,8/4/06,8.78,A
USGS,10337000,8/5/06,8.75,A
USGS,10337000,8/6/06,8.75,A
USGS,10337000,8/7/06,8.71,A
USGS,10337000,8/8/06,8.68,A
USGS,10337000,8/9/06,8.66,A
USGS,10337000,8/10/06,8.65,A
USGS,10337000,8/11/06,8.64,A
USGS,10337000,8/12/06,8.61,A
USGS,10337000,8/13/06,8.6,A
USGS,10337000,8/14/06,8.59,A
USGS,10337000,8/15/06,8.57,A
USGS,10337000,8/16/06,8.53,A
USGS,10337000,8/17/06,8.51,A
USGS,10337000,8/18/06,8.48,A
USGS,10337000,8/19/06,8.48,A
USGS,10337000,8/20/06,8.47,A
USGS,10337000,8/21/06,8.45,A
USGS,10337000,8/22/06,8.42,A
USGS,10337000,8/23/06,8.38,A
USGS,10337000,8/24/06,8.36,A
USGS,10337000,8/25/06,8.36,A
USGS,10337000,8/26/06,8.32,A
USGS,10337000,8/27/06,8.3,A
USGS,10337000,8/28/06,8.31,A
USGS,10337000,8/29/06,8.27,A
USGS,10337000,8/30/06,8.24,A
USGS,10337000,8/31/06,8.23,A
USGS,10337000,9/1/06,8.2,A
USGS,10337000,9/2/06,8.21,A
USGS,10337000,9/3/06,8.19,A
USGS,10337000,9/4/06,8.17,A
USGS,10337000,9/5/06,8.16,A
USGS,10337000,9/6/06,8.14,A
USGS,10337000,9/7/06,8.14,A
USGS,10337000,9/8/06,8.11,A
USGS,10337000,9/9/06,8.09,A
USGS,10337000,9/10/06,8.07,A
USGS,10337000,9/11/06,8.05,A
USGS,10337000,9/12/06,8.04,A
USGS,10337000,9/13/06,8.04,A
USGS,10337000,9/14/06,7.99,A
USGS,10337000,9/15/06,7.9,A
USGS,10337000,9/16/06,7.93,A
USGS,10337000,9/17/06,7.88,A
USGS,10337000,9/18/06,7.89,A
USGS,10337000,9/19/06,7.82,A
USGS,10337000,9/20/06,7.81,A
USGS,10337000,9/21/06,7.84,A
USGS,10337000,9/22/06,7.78,A
USGS,10337000,9/23/06,7.73,A
USGS,10337000,9/24/06,7.69,A
USGS,10337000,9/25/06,7.69,A
USGS,10337000,9/26/06,7.68,A
USGS,10337000,9/27/06,7.68,A
USGS,10337000,9/28/06,7.67,A
USGS,10337000,9/29/06,7.66,A
USGS,10337000,9/30/06,7.65,A
USGS,10337000,10/1/06,7.62,A
USGS,10337000,10/2/06,7.6,A
USGS,10337000,10/3/06,7.59,A
USGS,10337000,10/4/06,7.58,A
USGS,10337000,10/5/06,7.58,A
USGS,10337000,10/6/06,7.58,A
USGS,10337000,10/7/06,7.57,A
USGS,10337000,10/8/06,7.56,A
USGS,10337000,10/9/06,7.54,A
USGS,10337000,10/10/06,7.53,A
USGS,10337000,10/11/06,7.51,A
USGS,10337000,10/12/06,7.5,A
USGS,10337000,10/13/06,7.48,A
USGS,10337000,10/14/06,7.48,A
USGS,10337000,10/15/06,7.45,A
USGS,10337000,10/16/06,7.46,A
USGS,10337000,10/17/06,7.43,A
USGS,10337000,10/18/06,7.42,A
USGS,10337000,10/19/06,7.4,A
USGS,10337000,10/20/06,7.4,A
USGS,10337000,10/21/06,7.37,A
USGS,10337000,10/22/06,7.38,A
USGS,10337000,10/23/06,7.37,A
USGS,10337000,10/24/06,7.35,A
USGS,10337000,10/25/06,7.33,A
USGS,10337000,10/26/06,7.31,A
USGS,10337000,10/27/06,7.31,A
USGS,10337000,10/28/06,7.3,A
USGS,10337000,10/29/06,7.29,A
USGS,10337000,10/30/06,7.26,A
USGS,10337000,10/31/06,7.26,A
USGS,10337000,11/1/06,7.23,A
USGS,10337000,11/2/06,7.29,A
USGS,10337000,11/3/06,7.28,A
USGS,10337000,11/4/06,7.27,A
USGS,10337000,11/5/06,7.29,A
USGS,10337000,11/6/06,7.28,A
USGS,10337000,11/7/06,7.28,A
USGS,10337000,11/8/06,7.28,A
USGS,10337000,11/9/06,7.27,A
USGS,10337000,11/10/06,7.23,A
USGS,10337000,11/11/06,7.25,A
USGS,10337000,11/12/06,7.21,A
USGS,10337000,11/13/06,7.27,A
USGS,10337000,11/14/06,7.29,A
USGS,10337000,11/15/06,7.27,A
USGS,10337000,11/16/06,7.25,A
USGS,10337000,11/17/06,7.26,A
USGS,10337000,11/18/06,7.25,A
USGS,10337000,11/19/06,7.24,A
USGS,10337000,11/20/06,7.24,A
USGS,10337000,11/21/06,7.21,A
USGS,10337000,11/22/06,7.2,A
USGS,10337000,11/23/06,7.21,A
USGS,10337000,11/24/06,7.19,A
USGS,10337000,11/25/06,7.17,A
USGS,10337000,11/26/06,7.15,A
USGS,10337000,11/27/06,7.17,A
USGS,10337000,11/28/06,7.15,A
USGS,10337000,11/29/06,7.13,A
USGS,10337000,11/30/06,7.12,A
USGS,10337000,12/1/06,7.12,A
USGS,10337000,12/2/06,7.1,A
USGS,10337000,12/3/06,7.1,A
USGS,10337000,12/4/06,7.1,A
USGS,10337000,12/5/06,7.09,A
USGS,10337000,12/6/06,7.09,A
USGS,10337000,12/7/06,7.08,A
USGS,10337000,12/8/06,7.06,A
USGS,10337000,12/9/06,7.07,A
USGS,10337000,12/10/06,7.08,A
USGS,10337000,12/11/06,7.06,A
USGS,10337000,12/12/06,7.06,A
USGS,10337000,12/13/06,7.07,A
USGS,10337000,12/14/06,7.07,A
USGS,10337000,12/15/06,7.06,A
USGS,10337000,12/16/06,7.08,A
USGS,10337000,12/17/06,7.06,A
USGS,10337000,12/18/06,7.05,A
USGS,10337000,12/19/06,7.03,A
USGS,10337000,12/20/06,7.02,A
USGS,10337000,12/21/06,7.08,A
USGS,10337000,12/22/06,7.06,A
USGS,10337000,12/23/06,7.06,A
USGS,10337000,12/24/06,7.07,A
USGS,10337000,12/25/06,7.06,A
USGS,10337000,12/26/06,7.06,A
USGS,10337000,12/27/06,7.08,A
USGS,10337000,12/28/06,7.06,A
USGS,10337000,12/29/06,7.05,A
USGS,10337000,12/30/06,7.04,A
USGS,10337000,12/31/06,7.04,A
USGS,10337000,1/1/07,7.02,A
USGS,10337000,1/2/07,7.01,A
USGS,10337000,1/3/07,7.01,A
USGS,10337000,1/4/07,7.09,A
USGS,10337000,1/5/07,7.09,A
USGS,10337000,1/6/07,7.08,A
USGS,10337000,1/7/07,7.08,A
USGS,10337000,1/8/07,7.07,A
USGS,10337000,1/9/07,7.07,A
USGS,10337000,1/10/07,7.05,A
USGS,10337000,1/11/07,7.04,A
USGS,10337000,1/12/07,7.03,A
USGS,10337000,1/13/07,7,A
USGS,10337000,1/14/07,6.99,A
USGS,10337000,1/15/07,6.97,A
USGS,10337000,1/16/07,6.96,A
USGS,10337000,1/17/07,6.94,A
USGS,10337000,1/18/07,6.93,A
USGS,10337000,1/19/07,6.92,A
USGS,10337000,1/20/07,6.91,A
USGS,10337000,1/21/07,6.89,A
USGS,10337000,1/22/07,6.89,A
USGS,10337000,1/23/07,6.88,A
USGS,10337000,1/24/07,6.88,A
USGS,10337000,1/25/07,6.87,A
USGS,10337000,1/26/07,6.87,A
USGS,10337000,1/27/07,6.87,A
USGS,10337000,1/28/07,6.85,A
USGS,10337000,1/29/07,6.84,A
USGS,10337000,1/30/07,6.84,A
USGS,10337000,1/31/07,6.83,A
USGS,10337000,2/1/07,6.81,A
USGS,10337000,2/2/07,6.81,A
USGS,10337000,2/3/07,6.8,A
USGS,10337000,2/4/07,6.8,A
USGS,10337000,2/5/07,6.79,A
USGS,10337000,2/6/07,6.78,A
USGS,10337000,2/7/07,6.78,A
USGS,10337000,2/8/07,6.8,A
USGS,10337000,2/9/07,6.85,A
USGS,10337000,2/10/07,6.92,A
USGS,10337000,2/11/07,6.95,A
USGS,10337000,2/12/07,6.97,A
USGS,10337000,2/13/07,6.96,A
USGS,10337000,2/14/07,6.95,A
USGS,10337000,2/15/07,6.96,A
USGS,10337000,2/16/07,6.96,A
USGS,10337000,2/17/07,6.95,A
USGS,10337000,2/18/07,6.96,A
USGS,10337000,2/19/07,6.95,A
USGS,10337000,2/20/07,6.95,A
USGS,10337000,2/21/07,6.91,A
USGS,10337000,2/22/07,6.97,A
USGS,10337000,2/23/07,6.98,A
USGS,10337000,2/24/07,6.97,A
USGS,10337000,2/25/07,7.05,A
USGS,10337000,2/26/07,7.15,A
USGS,10337000,2/27/07,7.15,A
USGS,10337000,2/28/07,7.15,A
USGS,10337000,3/1/07,7.14,A
USGS,10337000,3/2/07,7.13,A
USGS,10337000,3/3/07,7.12,A
USGS,10337000,3/4/07,7.12,A
USGS,10337000,3/5/07,7.12,A
USGS,10337000,3/6/07,7.12,A
USGS,10337000,3/7/07,7.13,A
USGS,10337000,3/8/07,7.12,A
USGS,10337000,3/9/07,7.12,A
USGS,10337000,3/10/07,7.12,A
USGS,10337000,3/11/07,7.12,A
USGS,10337000,3/12/07,7.12,A
USGS,10337000,3/13/07,7.12,A
USGS,10337000,3/14/07,7.12,A
USGS,10337000,3/15/07,7.13,A
USGS,10337000,3/16/07,7.14,A
USGS,10337000,3/17/07,7.14,A
USGS,10337000,3/18/07,7.15,A
USGS,10337000,3/19/07,7.15,A
USGS,10337000,3/20/07,7.16,A
USGS,10337000,3/21/07,7.16,A
USGS,10337000,3/22/07,7.16,A
USGS,10337000,3/23/07,7.16,A
USGS,10337000,3/24/07,7.16,A
USGS,10337000,3/25/07,7.17,A
USGS,10337000,3/26/07,7.27,A
USGS,10337000,3/27/07,7.24,A
USGS,10337000,3/28/07,7.25,A
USGS,10337000,3/29/07,7.24,A
USGS,10337000,3/30/07,7.24,A
USGS,10337000,3/31/07,7.24,A
USGS,10337000,4/1/07,7.24,A
USGS,10337000,4/2/07,7.25,A
USGS,10337000,4/3/07,7.26,A
USGS,10337000,4/4/07,7.26,A
USGS,10337000,4/5/07,7.27,A
USGS,10337000,4/6/07,7.28,A
USGS,10337000,4/7/07,7.28,A
USGS,10337000,4/8/07,7.29,A
USGS,10337000,4/9/07,7.28,A
USGS,10337000,4/10/07,7.3,A
USGS,10337000,4/11/07,7.3,A
USGS,10337000,4/12/07,7.31,A
USGS,10337000,4/13/07,7.31,A
USGS,10337000,4/14/07,7.31,A
USGS,10337000,4/15/07,7.3,A
USGS,10337000,4/16/07,7.31,A
USGS,10337000,4/17/07,7.31,A
USGS,10337000,4/18/07,7.33,A
USGS,10337000,4/19/07,7.32,A
USGS,10337000,4/20/07,7.33,A
USGS,10337000,4/21/07,7.32,A
USGS,10337000,4/22/07,7.38,A
USGS,10337000,4/23/07,7.39,A
USGS,10337000,4/24/07,7.4,A
USGS,10337000,4/25/07,7.39,A
USGS,10337000,4/26/07,7.4,A
USGS,10337000,4/27/07,7.41,A
USGS,10337000,4/28/07,7.42,A
USGS,10337000,4/29/07,7.43,A
USGS,10337000,4/30/07,7.43,A
USGS,10337000,5/1/07,7.43,A
USGS,10337000,5/2/07,7.47,A
USGS,10337000,5/3/07,7.47,A
USGS,10337000,5/4/07,7.49,A
USGS,10337000,5/5/07,7.5,A
USGS,10337000,5/6/07,7.49,A
USGS,10337000,5/7/07,7.48,A
USGS,10337000,5/8/07,7.48,A
USGS,10337000,5/9/07,7.49,A
USGS,10337000,5/10/07,7.51,A
USGS,10337000,5/11/07,7.51,A
USGS,10337000,5/12/07,7.52,A
USGS,10337000,5/13/07,7.53,A
USGS,10337000,5/14/07,7.53,A
USGS,10337000,5/15/07,7.54,A
USGS,10337000,5/16/07,7.55,A
USGS,10337000,5/17/07,7.56,A
USGS,10337000,5/18/07,7.57,A
USGS,10337000,5/19/07,7.57,A
USGS,10337000,5/20/07,7.58,A
USGS,10337000,5/21/07,7.58,A
USGS,10337000,5/22/07,7.58,A
USGS,10337000,5/23/07,7.57,A
USGS,10337000,5/24/07,7.56,A
USGS,10337000,5/25/07,7.58,A
USGS,10337000,5/26/07,7.59,A
USGS,10337000,5/27/07,7.58,A
USGS,10337000,5/28/07,7.59,A
USGS,10337000,5/29/07,7.59,A
USGS,10337000,5/30/07,7.6,A
USGS,10337000,5/31/07,7.61,A
USGS,10337000,6/1/07,7.61,A
USGS,10337000,6/2/07,7.61,A
USGS,10337000,6/3/07,7.61,A
USGS,10337000,6/4/07,7.6,A
USGS,10337000,6/5/07,7.61,A
USGS,10337000,6/6/07,7.61,A
USGS,10337000,6/7/07,7.59,A
USGS,10337000,6/8/07,7.58,A
USGS,10337000,6/9/07,7.59,A
USGS,10337000,6/10/07,7.57,A
USGS,10337000,6/11/07,7.58,A
USGS,10337000,6/12/07,7.58,A
USGS,10337000,6/13/07,7.57,A
USGS,10337000,6/14/07,7.57,A
USGS,10337000,6/15/07,7.56,A
USGS,10337000,6/16/07,7.54,A
USGS,10337000,6/17/07,7.55,A
USGS,10337000,6/18/07,7.54,A
USGS,10337000,6/19/07,7.53,A
USGS,10337000,6/20/07,7.53,A
USGS,10337000,6/21/07,7.51,A
USGS,10337000,6/22/07,7.49,A
USGS,10337000,6/23/07,7.47,A
USGS,10337000,6/24/07,7.44,A
USGS,10337000,6/25/07,7.45,A
USGS,10337000,6/26/07,7.42,A
USGS,10337000,6/27/07,7.43,A
USGS,10337000,6/28/07,7.4,A
USGS,10337000,6/29/07,7.39,A
USGS,10337000,6/30/07,7.36,A
USGS,10337000,7/1/07,7.34,A
USGS,10337000,7/2/07,7.35,A
USGS,10337000,7/3/07,7.34,A
USGS,10337000,7/4/07,7.34,A
USGS,10337000,7/5/07,7.32,A
USGS,10337000,7/6/07,7.32,A
USGS,10337000,7/7/07,7.3,A
USGS,10337000,7/8/07,7.29,A
USGS,10337000,7/9/07,7.29,A
USGS,10337000,7/10/07,7.28,A
USGS,10337000,7/11/07,7.27,A
USGS,10337000,7/12/07,7.26,A
USGS,10337000,7/13/07,7.24,A
USGS,10337000,7/14/07,7.22,A
USGS,10337000,7/15/07,7.21,A
USGS,10337000,7/16/07,7.19,A
USGS,10337000,7/17/07,7.16,A
USGS,10337000,7/18/07,7.15,A
USGS,10337000,7/19/07,7.11,A
USGS,10337000,7/20/07,7.1,A
USGS,10337000,7/21/07,7.08,A
USGS,10337000,7/22/07,7.08,A
USGS,10337000,7/23/07,7.06,A
USGS,10337000,7/24/07,7.06,A
USGS,10337000,7/25/07,7.05,A
USGS,10337000,7/26/07,7.03,A
USGS,10337000,7/27/07,7.01,A
USGS,10337000,7/28/07,6.99,A
USGS,10337000,7/29/07,6.98,A
USGS,10337000,7/30/07,6.96,A
USGS,10337000,7/31/07,6.95,A
USGS,10337000,8/1/07,6.94,A
USGS,10337000,8/2/07,6.92,A
USGS,10337000,8/3/07,6.9,A
USGS,10337000,8/4/07,6.87,A
USGS,10337000,8/5/07,6.82,A
USGS,10337000,8/6/07,6.79,A
USGS,10337000,8/7/07,6.77,A
USGS,10337000,8/8/07,6.76,A
USGS,10337000,8/9/07,6.74,A
USGS,10337000,8/10/07,6.71,A
USGS,10337000,8/11/07,6.68,A
USGS,10337000,8/12/07,6.66,A
USGS,10337000,8/13/07,6.64,A
USGS,10337000,8/14/07,6.63,A
USGS,10337000,8/15/07,6.61,A
USGS,10337000,8/16/07,6.58,A
USGS,10337000,8/17/07,6.56,A
USGS,10337000,8/18/07,6.53,A
USGS,10337000,8/19/07,6.52,A
USGS,10337000,8/20/07,6.47,A
USGS,10337000,8/21/07,6.47,A
USGS,10337000,8/22/07,6.47,A
USGS,10337000,8/23/07,6.45,A
USGS,10337000,8/24/07,6.44,A
USGS,10337000,8/25/07,6.42,A
USGS,10337000,8/26/07,6.4,A
USGS,10337000,8/27/07,6.39,A
USGS,10337000,8/28/07,6.39,A
USGS,10337000,8/29/07,6.37,A
USGS,10337000,8/30/07,6.37,A
USGS,10337000,8/31/07,6.37,A
USGS,10337000,9/1/07,6.34,A
USGS,10337000,9/2/07,6.34,A
USGS,10337000,9/3/07,6.31,A
USGS,10337000,9/4/07,6.29,A
USGS,10337000,9/5/07,6.28,A
USGS,10337000,9/6/07,6.26,A
USGS,10337000,9/7/07,6.26,A
USGS,10337000,9/8/07,6.2,A
USGS,10337000,9/9/07,6.18,A
USGS,10337000,9/10/07,6.17,A
USGS,10337000,9/11/07,6.15,A
USGS,10337000,9/12/07,6.13,A
USGS,10337000,9/13/07,6.09,A
USGS,10337000,9/14/07,6.05,A
USGS,10337000,9/15/07,6.04,A
USGS,10337000,9/16/07,6.01,A
USGS,10337000,9/17/07,6,A
USGS,10337000,9/18/07,5.95,A
USGS,10337000,9/19/07,5.95,A
USGS,10337000,9/20/07,5.88,A
USGS,10337000,9/21/07,5.88,A
USGS,10337000,9/22/07,5.89,A
USGS,10337000,9/23/07,5.83,A
USGS,10337000,9/24/07,5.81,A
USGS,10337000,9/25/07,5.8,A
USGS,10337000,9/26/07,5.78,A
USGS,10337000,9/27/07,5.75,A
USGS,10337000,9/28/07,5.71,A
USGS,10337000,9/29/07,5.7,A
USGS,10337000,9/30/07,5.7,A
USGS,10337000,10/1/07,5.67,A
USGS,10337000,10/2/07,5.63,A
USGS,10337000,10/3/07,5.61,A
USGS,10337000,10/4/07,5.57,A
USGS,10337000,10/5/07,5.54,A
USGS,10337000,10/6/07,5.52,A
USGS,10337000,10/7/07,5.5,A
USGS,10337000,10/8/07,5.5,A
USGS,10337000,10/9/07,5.46,A
USGS,10337000,10/10/07,5.5,A
USGS,10337000,10/11/07,5.44,A
USGS,10337000,10/12/07,5.46,A
USGS,10337000,10/13/07,5.43,A
USGS,10337000,10/14/07,5.43,A
USGS,10337000,10/15/07,5.38,A
USGS,10337000,10/16/07,5.39,A
USGS,10337000,10/17/07,5.36,A
USGS,10337000,10/18/07,5.35,A
USGS,10337000,10/19/07,5.33,A
USGS,10337000,10/20/07,5.34,A
USGS,10337000,10/21/07,5.3,A
USGS,10337000,10/22/07,5.3,A
USGS,10337000,10/23/07,5.28,A
USGS,10337000,10/24/07,5.27,A
USGS,10337000,10/25/07,5.26,A
USGS,10337000,10/26/07,5.25,A
USGS,10337000,10/27/07,5.25,A
USGS,10337000,10/28/07,5.24,A
USGS,10337000,10/29/07,5.26,A
USGS,10337000,10/30/07,5.26,A
USGS,10337000,10/31/07,5.24,A
USGS,10337000,11/1/07,5.24,A
USGS,10337000,11/2/07,5.22,A
USGS,10337000,11/3/07,5.21,A
USGS,10337000,11/4/07,5.21,A
USGS,10337000,11/5/07,5.2,A
USGS,10337000,11/6/07,5.19,A
USGS,10337000,11/7/07,5.19,A
USGS,10337000,11/8/07,5.18,A
USGS,10337000,11/9/07,5.18,A
USGS,10337000,11/10/07,5.18,A
USGS,10337000,11/11/07,5.19,A
USGS,10337000,11/12/07,5.18,A
USGS,10337000,11/13/07,5.18,A
USGS,10337000,11/14/07,5.17,A
